127.354,30.299
141.545,30.159
155.741,32.527
171.459,36.697
185.694,47.01
194.968,61.517
201.758,79.594
205.495,96.706
210.1,121.008
207.819,137.439
203.445,151.576
196.576,171.91
183.531,186.894
174.496,197.918
158.913,210.286
137.183,222.483
122.229,225.559
107.745,225.559
96.689,222.961
81.497,216.883
71.946,209.355
64.375,198.657
55.811,182.259
49.572,165.487
47.478,146.961
47.676,131.065
49.23,113.38
57.557,96.184
62.83,74.626
66.871,62.137
78.968,46.794
98.055,36.588
