125.977,23.178
142.303,24.766
159.447,33.586
177.513,43.069
190.028,60.374
196.309,76.448
203.951,94.524
203.62,105.973
209.421,125.289
209.223,142.475
204.694,155.683
201.374,165.617
193.839,182.091
186.688,194.068
173.314,207.904
155.307,220.159
131.667,226.222
115.866,226.632
97.429,220.593
82.021,215.36
71.844,201.659
62.312,190.02
54.065,170.02
48.693,156.617
47.112,135.563
49.967,122.097
53.848,103.583
57.923,84.353
62.933,65.116
69.609,52.618
87.093,36.755
107.027,28.215
