127.081,23.88
144.106,25.624
160.834,30.726
174.218,42.396
184.85,55.157
195.021,68.377
198.351,81.33
203.637,96.762
208.259,111.529
211.779,130.98
208.229,146.617
205.646,160.197
201.165,174.112
193.042,186.335
180.152,202.424
165.916,211.801
133.821,223.807
116.916,222.984
100.053,221.559
87.581,214.998
73.066,205.414
64.222,191.249
54.13,175.152
47.836,158.856
46.73,138.482
51.162,120.418
53.394,103.361
56.051,88.046
63.4,73.024
71.541,56.832
82.184,42.981
97.393,32.967
