124.237,23.334
142.089,24.998
159.856,30.2
174.24,39.101
187.794,51.08
193.31,64.505
199.443,78.446
204.336,96.692
209.52,116.115
210.485,134.096
208.537,150.625
202.729,167.695
198.622,179.874
190.97,194.729
178.704,205.749
167.216,215.324
135.775,225.48
112.74,224.546
95.121,222.016
81.863,212.725
66.873,198.619
55.762,184.286
48.316,166.172
47.182,155.141
46.496,139.684
50.741,116.133
50.255,103.432
55.362,85.164
60.325,68.646
69.515,50.76
82.703,39.138
99.765,31.268
