126.838,22.645
145.675,24.277
154.948,29.454
168.46,39.068
181.317,49.826
189.362,61.888
197.538,75.626
198.986,88.413
201.794,100.304
206.177,111.449
209.295,124.647
210.058,138.718
208.658,152.112
203.008,167.597
197.704,183.353
191.065,193.201
180.769,203.923
172.433,211.062
159.444,217.719
147.282,221.574
127.195,222.975
114.711,222.975
90.361,216.429
72.302,204.113
53.478,181.417
48.858,158.291
47.278,137.176
49.41,115.489
52.801,95.343
60.171,73.834
71.561,52.779
91.669,36.77
