126.981,24.272
142.752,25.767
156.589,32.282
174.069,45.059
183.232,55.516
191.414,70.841
198.572,87.443
203.518,106.563
205.826,121.878
205.691,136.604
204.01,154.298
200.188,167.691
192.85,182.642
183.427,197.652
170.807,210.586
156.274,218.267
132.81,221.118
117.261,221.205
96.699,215.417
79.492,206.469
66.172,191.548
57.219,174.785
53.161,160.255
50.444,141.811
50.46,124.434
53.966,108.404
58.533,91.273
63.683,73.793
70.148,60.902
79.944,47.413
88.799,37.386
103.023,27.981
